Blank	Zymo	b1	b2	b3	b4	b5	cm1	cm2	cm3	cm4	cm5	cob1	cob2	cob3	cob4	cob5	cpf1	cpf2	cpf3	cpf4	cpf5	cpv1	cpv2	cpv3	cpv4	cpv5	im1	im2	im3	im4	im5	iob1	iob2	iob3	iob4	iob5	iod1	iod2	iod3	iod4	iod5	ion1	ion2	ion3	ion4	ion5	ipf1	ipf2	ipf3	ipf4	ipf5	ipv1	ipv2	ipv3	ipv4	ipv5	nm1	nm2	nm3	nm4	nm5	nod1	nod2	nod3	nod4	nod5	non1	non2	non3	non4	non5	npf1	npf2	npf3	npf4	npf5	npv1	npv2	npv3	npv4	npv5	taxonomy
ASV218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	3725	95	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
ASV219	0	0	0	0	0	0	0	0	155	0	0	0	0	0	12	0	0	0	0	54	7	0	0	0	0	0	0	0	0	0	0	2765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280	0	0	0	0	0	0	0	0	207	0	94	0	0	0	0	0	0	0	0	0	0	233	0	0	0	0	0	15	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Geastrales;f__Geastraceae;g__Geastrum;s__floriforme
ASV220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	506	0	0	0	1506	271	329	343	718	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__paraflava
ASV221	0	0	0	0	0	0	0	0	0	47	0	0	8	0	0	0	0	0	0	0	33	0	15	0	0	20	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	40	0	0	0	0	0	0	0	66	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	23	3344	0	0	k__Fungi;p__Chytridiomycota;c__GS13;NA;NA;NA;NA
ASV222	0	0	0	0	0	0	0	23	0	225	0	0	0	0	0	0	0	0	0	0	0	0	172	0	239	0	502	0	342	0	0	202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	164	116	528	82	643	0	0	0	0	0	0	0	0	4	0	0	0	55	0	0	0	0	151	256	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__chaetospira
ASV223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	264	0	27	0	0	966	0	17	0	0	32	0	0	0	0	0	0	54	0	0	0	19	0	23	133	209	22	16	63	30	187	0	316	0	483	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
ASV224	0	0	0	0	0	0	0	0	67	58	13	93	0	6	39	44	37	37	0	21	0	0	0	0	255	0	0	0	38	120	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	30	94	0	29	0	0	0	220	326	96	0	65	0	0	0	0	0	0	0	22	0	0	93	0	227	333	0	170	799	116	0	104	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Fusicolla;NA
ASV225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	0	20	0	2208	0	0	0	166	0	404	509	99	103	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;NA;NA
ASV226	0	0	0	0	0	0	0	0	0	0	3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	6	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Rozellomycota;NA;NA;NA;NA;NA
ASV227	0	0	0	0	0	0	0	0	0	0	0	0	1008	0	259	0	1351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	0	0	0	0	0	0	0	0	0	0	0	113	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Spegazzinia;s__tessarthra
ASV228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	359	0	3156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;NA;NA;NA;NA
ASV229	0	0	0	0	0	0	0	0	234	0	0	3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Microascales;f__Microascaceae;g__Microascus;s__croci
ASV230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	238	45	156	0	1481	0	393	657	0	171	82	0	0	0	0	0	0	73	0	0	0	0	0	130	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Spegazzinia;s__tessarthra
ASV231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	8	0	0	39	0	2828	591	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;s__modesta
ASV232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1874	0	0	0	0	0	0	0	729	513	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Rozellomycota;NA;NA;NA;NA;NA
ASV233	0	0	0	0	0	0	0	191	286	45	79	0	167	52	1475	0	330	0	54	9	0	13	0	0	245	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	265	0	0	0	29	0	0	0	29	0	28	0	56	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	8	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;NA;NA
ASV234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	10	48	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2220	0	0	1063	0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;NA
ASV235	0	0	0	0	0	0	0	0	0	0	3	0	63	631	122	58	707	0	0	0	0	0	0	0	0	0	24	0	6	0	0	0	280	753	72	209	0	0	0	0	0	0	0	0	184	183	129	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;NA;NA;NA
ASV236	0	0	0	0	0	0	0	0	0	0	0	0	438	154	0	663	151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	157	300	0	187	0	221	0	0	705	0	0	0	0	311	0	0	0	15	0	0	6	0	68	9	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;NA;NA
ASV237	0	0	0	0	0	0	0	10	0	14	14	0	0	0	0	0	0	0	0	0	0	0	24	118	76	179	256	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	921	17	421	21	0	0	0	0	0	0	0	229	0	94	0	0	0	0	0	0	0	0	0	0	45	657	58	109	58	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;NA;g__Parapyrenochaeta;s__acaciae
ASV238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	392	0	1083	0	0	0	0	0	0	249	147	196	764	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Glomeromycota;c__Paraglomeromycetes;o__Paraglomerales;f__Paraglomeraceae;g__Paraglomus;NA
ASV239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	3358	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Nigrograna;NA
ASV240	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1365	8	10	628	0	0	0	0	0	0	0	0	6	0	286	93	66	48	6	46	0	437	0	0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;NA;NA;NA
ASV241	0	0	0	0	0	0	0	0	0	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	856	0	1484	0	0	0	0	0	0	0	0	0	0	0	304	0	297	0	0	0	0	0	0	10	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Torulaceae;g__Torula;s__deospora
ASV242	0	0	0	0	0	0	0	4	0	0	0	0	118	193	139	1879	492	0	0	0	0	0	0	0	7	0	0	0	25	0	12	0	25	46	7	294	0	0	0	0	0	0	0	83	0	0	23	0	0	0	0	12	0	0	0	0	9	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;NA;NA;NA;NA;NA
ASV243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3303	0	0	0	0	0	4	12	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
ASV244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
ASV245	0	0	0	0	0	0	0	0	0	0	0	0	0	6	33	0	0	20	376	27	128	382	0	0	7	7	0	0	0	0	12	0	6	16	0	0	0	0	0	0	0	0	0	0	0	0	0	24	9	79	73	35	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	924	400	428	231	76	0	12	2	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae;g__Teichospora;NA
ASV246	0	0	0	0	0	0	0	0	79	13	0	140	0	0	468	0	0	0	61	52	18	0	515	0	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	160	0	0	22	0	0	0	0	0	595	0	0	0	0	0	0	0	0	0	0	0	45	0	0	15	0	521	0	260	16	0	19	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Bisifusarium;s__dimerum
ASV247	0	0	0	0	0	0	0	0	0	126	102	0	0	0	0	0	15	138	0	0	93	8	15	0	669	98	0	37	12	227	75	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	18	0	8	33	721	0	78	72	4	0	0	0	0	0	0	0	0	0	0	65	0	0	545	0	0	50	0	19	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Zopfiella;NA
ASV248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	457	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	149	0	0	0	0	24	169	1476	9	0	0	0	0	0	0	0	0	0	0	0	369	58	0	0	325	0	0	21	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Entolomataceae;g__Clitopilus;NA
ASV249	0	0	0	0	0	0	0	242	0	853	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	367	0	0	0	103	0	0	129	0	0	0	0	0	0	0	0	0	0	1239	16	0	0	0	14	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;NA;NA;NA;NA
ASV250	0	0	0	0	0	0	0	0	7	0	0	0	11	0	0	0	14	0	0	15	0	438	0	185	917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	91	0	0	140	0	0	0	0	0	0	9	0	634	0	19	243	436	0	0	0	0	25	k__Fungi;p__Ascomycota;c__Sordariomycetes;NA;NA;NA;NA
ASV251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	654	2380	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
ASV252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	960	0	113	2168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Metschnikowiaceae;g__Metschnikowia;NA
ASV253	0	0	0	0	0	0	0	1299	309	247	120	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	543	0	0	0	0	0	144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	41	0	0	0	134	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Acrophialophora;s__levis
ASV254	0	0	0	0	0	0	0	87	465	141	0	23	0	0	81	0	0	84	114	0	36	0	0	0	168	0	0	49	0	92	17	54	0	0	0	0	0	0	0	20	0	0	0	0	81	418	183	0	0	26	0	0	101	0	0	0	75	139	0	279	29	133	0	0	0	0	0	11	0	0	0	0	0	83	0	0	172	0	44	0	0	28	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae;g__Albifimbria;s__verrucaria
ASV255	0	0	0	0	0	0	0	0	10	3	0	0	0	0	0	0	0	0	0	119	0	0	0	28	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	38	112	0	0	208	0	0	0	0	0	0	0	0	0	0	0	8	0	357	996	0	783	10	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Setophoma;s__terrestris
ASV256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	15	0	25	0	0	0	40	0	153	0	58	100	89	733	237	1641	0	0	30	0	23	0	0	13	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;NA;NA
ASV257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	243	0	0	0	227	994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae;g__Gibberella;s__intricans
ASV258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	254	8	31	0	0	66	0	0	0	17	0	2668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
ASV259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	537	0	0	0	91	0	0	0	0	0	0	183	0	0	0	0	0	0	16	0	0	0	677	0	126	0	0	50	1067	65	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Sporormiaceae;g__Westerdykella;s__ornata
ASV260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Boubovia;NA
ASV261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2878	0	0	0	0	0	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;NA;NA;NA
ASV262	0	0	0	0	0	0	0	0	8	0	0	0	30	82	323	17	37	0	9	0	0	0	0	0	63	9	0	0	0	0	0	0	8	0	59	46	0	0	0	0	0	0	21	14	0	0	99	0	0	0	3	0	0	0	0	7	0	28	0	0	0	0	0	735	0	1374	0	50	0	0	0	0	0	20	0	0	8	0	52	0	0	0	k__Fungi;NA;NA;NA;NA;NA;NA
ASV263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378	293	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	147	1947	0	152	0	0	0	0	0	43	0	0	29	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	21	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Periconiaceae;g__Periconia;s__macrospinosa
ASV264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127	102	252	103	374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	813	0	138	622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	175	55	208	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;NA;NA
ASV265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	210	0	0	10	0	0	0	958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	236	0	314	0	0	0	0	33	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1255	0	0	0	0	19	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;g__Mortierella;NA
ASV266	0	0	0	0	0	0	0	86	0	0	0	0	41	134	0	0	0	0	221	0	0	464	0	0	0	1418	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	405	0	0	0	0	0	0	0	0	0	0	36	0	0	0	127	0	0	6	0	0	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;NA;NA;NA
ASV267	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	0	400	50	0	343	0	0	0	68	151	0	318	127	324	344	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	269	13	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;NA;NA
ASV268	0	0	0	0	0	0	0	0	11	60	15	0	0	0	0	29	0	0	11	4	0	269	0	0	50	347	741	0	119	11	98	0	0	18	0	0	0	26	0	0	0	0	0	0	0	0	0	12	24	14	188	6	30	30	0	157	167	0	0	121	26	144	0	0	0	0	0	9	0	0	0	20	0	59	5	20	27	0	18	16	0	85	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Dictyosporiaceae;g__Dictyosporium;s__heptasporum
ASV269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	1059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1328	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Chaetothyriales_fam_Incertae_sedis;g__Neophaeococcomyces;s__aloes
ASV270	0	0	0	0	0	0	0	0	0	0	2922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	14	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Cordycipitaceae;NA;NA
ASV271	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	37	0	0	0	0	0	0	0	0	0	74	28	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	20	0	0	67	43	0	0	0	908	1347	257	0	0	0	0	0	0	7	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;NA;NA
ASV272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	62	399	0	46	93	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Chaetothyriales;f__Herpotrichiellaceae;g__Cladophialophora;NA
ASV273	0	0	0	0	0	0	0	110	0	148	13	0	95	321	184	238	100	3	13	0	30	0	0	22	63	26	10	46	25	39	76	0	15	69	23	13	0	130	49	0	172	0	8	0	20	57	70	0	0	0	21	0	0	9	0	9	15	0	0	0	10	25	472	0	63	17	52	0	0	0	13	10	0	0	0	0	12	0	0	0	18	5	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Magnaporthales;f__Magnaporthaceae;NA;NA
ASV274	0	0	0	0	0	0	0	0	0	0	0	0	545	1472	501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;NA;NA;NA;NA;NA
ASV275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2919	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Cladorrhinum;NA
ASV276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	98	0	364	176	1264	0	0	0	0	918	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Chaetomiaceae;g__Subramaniula;s__irregularis
ASV277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2328	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	64	37	161	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;NA;NA;NA
ASV278	0	0	0	0	0	0	0	0	0	0	0	0	0	47	88	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	2549	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Waitea;s__circinata
